frame,timestamp,confidence,success,gaze_angle_x,gaze_angle_y,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r
1366,23.532,0.98,1,-0.051,0.283,0.26,0.13,-0.05,0.042,0,0.258,0.02,0,0,0.008,0,0,0.126,0,0.256,0.008,0,0,0,0
1367,23.55,0.98,1,-0.058,0.294,0.259,0.127,-0.051,0.046,0,0.268,0.004,0,0.002,0.014,0,0,0.122,0,0.26,0.008,0,0,0,0
1368,23.567,0.98,1,-0.06,0.302,0.252,0.124,-0.05,0.056,0,0.272,0.008,0,0.002,0.014,0,0,0.142,0,0.274,0.008,0,0,0,0
1369,23.584,0.98,1,-0.057,0.302,0.253,0.122,-0.051,0.062,0,0.282,0.024,0,0.002,0.018,0,0,0.158,0,0.278,0,0,0,0,0
1370,23.601,0.98,1,-0.055,0.308,0.26,0.122,-0.052,0.068,0,0.28,0.024,0,0,0.014,0,0,0.164,0,0.274,0,0,0,0,0
1371,23.618,0.98,1,-0.059,0.313,0.262,0.122,-0.053,0.056,0,0.282,0.016,0,0,0.018,0,0,0.15,0,0.266,0,0,0,0,0
1372,23.636,0.98,1,-0.056,0.313,0.265,0.122,-0.054,0.052,0,0.294,0,0,0,0.016,0,0,0.16,0,0.254,0,0,0,0,0
1373,23.653,0.98,1,-0.051,0.312,0.272,0.121,-0.055,0.046,0,0.312,0.01,0,0.012,0.022,0,0,0.176,0,0.244,0,0,0,0,0
1374,23.67,0.98,1,-0.047,0.313,0.276,0.119,-0.056,0.042,0,0.336,0.054,0,0.032,0.016,0,0,0.206,0,0.24,0,0,0,0,0
1375,23.687,0.98,1,-0.045,0.318,0.283,0.118,-0.058,0.038,0,0.35,0.084,0,0.04,0.012,0,0,0.218,0,0.246,0,0,0,0,0
1376,23.705,0.98,1,-0.043,0.324,0.292,0.116,-0.059,0.048,0.034,0.382,0.078,0,0.032,0.004,0,0,0.24,0,0.244,0,0,0,0,0
1377,23.722,0.98,1,-0.047,0.323,0.309,0.117,-0.059,0.082,0.072,0.418,0.052,0,0.014,0.002,0,0,0.27,0,0.222,0,0,0,0,0
1378,23.739,0.98,1,-0.04,0.349,0.325,0.115,-0.061,0.118,0.094,0.48,0.058,0,0.04,0,0,0,0.336,0,0.204,0,0.002,0,0,0
1379,23.756,0.98,1,-0.037,0.338,0.338,0.112,-0.061,0.15,0.116,0.548,0.064,0,0.064,0,0.014,0,0.394,0,0.194,0,0.02,0,0,0
1380,23.774,0.98,1,-0.037,0.352,0.353,0.109,-0.056,0.152,0.124,0.614,0.046,0.008,0.082,0,0.036,0,0.446,0,0.198,0,0.04,0,0,0
1381,23.791,0.98,1,-0.041,0.361,0.363,0.107,-0.052,0.17,0.166,0.65,0.024,0.008,0.054,0,0.048,0,0.468,0,0.198,0,0.066,0,0,0
1382,23.808,0.98,1,-0.034,0.349,0.368,0.103,-0.048,0.188,0.18,0.658,0.022,0.008,0.032,0,0.048,0,0.476,0,0.194,0,0.08,0,0,0
1383,23.825,0.98,1,-0.036,0.354,0.372,0.101,-0.044,0.216,0.214,0.656,0.052,0.006,0.024,0,0.046,0,0.488,0,0.184,0.006,0.086,0,0,0
1384,23.842,0.98,1,-0.03,0.367,0.374,0.1,-0.041,0.214,0.222,0.664,0.056,0.006,0.052,0,0.044,0,0.494,0,0.17,0.006,0.078,0,0,0
1385,23.86,0.98,1,-0.029,0.361,0.368,0.1,-0.038,0.21,0.234,0.66,0.074,0.004,0.08,0,0.034,0,0.502,0,0.166,0.006,0.068,0,0,0
1386,23.877,0.98,1,-0.044,0.354,0.355,0.099,-0.034,0.186,0.196,0.654,0.1,0,0.088,0,0.03,0,0.472,0,0.164,0,0.05,0,0,0
1387,23.894,0.98,1,-0.037,0.337,0.34,0.103,-0.033,0.172,0.164,0.62,0.124,0,0.074,0,0.02,0,0.442,0,0.162,0,0.04,0,0,0
1388,23.911,0.98,1,-0.037,0.36,0.334,0.107,-0.034,0.128,0.082,0.564,0.162,0,0.074,0,0.014,0,0.396,0,0.166,0,0.03,0,0,0
1389,23.929,0.98,1,-0.042,0.346,0.307,0.111,-0.033,0.092,0.07,0.498,0.152,0,0.082,0,0,0,0.348,0,0.182,0,0.022,0,0,0
1390,23.946,0.98,1,-0.058,0.291,0.276,0.111,-0.026,0.05,0.03,0.448,0.154,0,0.084,0,0,0,0.298,0,0.202,0,0.014,0,0,0
1391,23.963,0.98,1,-0.059,0.283,0.253,0.112,-0.02,0.026,0.03,0.412,0.09,0,0.058,0,0,0,0.234,0,0.22,0.016,0.002,0,0,0
1392,23.98,0.98,1,-0.054,0.284,0.229,0.108,-0.015,0.008,0,0.374,0.042,0,0.032,0,0,0,0.2,0,0.22,0.036,0,0,0,0
1393,23.997,0.98,1,-0.048,0.29,0.207,0.108,-0.009,0,0,0.312,0,0,0.01,0,0,0,0.16,0.002,0.212,0.048,0,0,0,0
1394,24.015,0.98,1,-0.059,0.266,0.198,0.115,-0.008,0,0,0.252,0,0,0.002,0,0,0,0.168,0.014,0.196,0.036,0,0,0,0
1395,24.032,0.98,1,-0.058,0.258,0.168,0.11,-0.003,0,0,0.18,0,0,0,0,0,0,0.164,0.014,0.18,0.046,0,0,0,0
1396,24.049,0.98,1,-0.052,0.282,0.137,0.106,-0.001,0,0,0.13,0,0,0,0,0,0,0.162,0.028,0.174,0.044,0,0,0.006,0
1397,24.066,0.98,1,-0.047,0.268,0.115,0.106,0.001,0,0,0.082,0,0,0,0,0,0,0.146,0.034,0.168,0.05,0,0,0.006,0.01
1398,24.084,0.98,1,-0.048,0.267,0.086,0.104,0.003,0,0,0.056,0,0,0,0,0,0,0.13,0.074,0.164,0.022,0,0,0.006,0.022
1399,24.101,0.98,1,-0.051,0.256,0.064,0.106,0.005,0,0,0.026,0,0,0,0,0,0,0.144,0.106,0.174,0.018,0,0,0,0.04
1400,24.118,0.98,1,-0.056,0.247,0.049,0.105,0.008,0,0,0.012,0,0,0,0,0,0,0.156,0.144,0.18,0.006,0,0,0,0.054
1401,24.135,0.98,1,-0.059,0.242,0.043,0.105,0.01,0,0,0,0,0,0,0,0,0,0.164,0.15,0.184,0.006,0,0,0,0.078
1402,24.153,0.98,1,-0.057,0.244,0.041,0.102,0.012,0,0,0,0,0,0,0,0,0,0.162,0.174,0.2,0,0,0,0,0.09
1403,24.17,0.98,1,-0.056,0.244,0.042,0.101,0.013,0,0,0,0,0,0,0,0,0,0.146,0.156,0.194,0,0,0,0,0.096
1404,24.187,0.98,1,-0.06,0.251,0.044,0.099,0.016,0,0,0,0,0,0,0,0,0,0.132,0.142,0.198,0,0,0,0,0.088
1405,24.204,0.98,1,-0.061,0.26,0.058,0.098,0.018,0,0,0,0,0,0,0,0,0,0.13,0.1,0.178,0,0,0,0.008,0.092
1406,24.221,0.98,1,-0.063,0.27,0.08,0.097,0.02,0,0,0,0,0,0,0,0,0,0.156,0.08,0.2,0,0,0,0.01,0.078
1407,24.239,0.98,1,-0.066,0.292,0.113,0.098,0.017,0,0,0.008,0,0,0,0,0,0,0.184,0.058,0.22,0,0,0,0.058,0.064
1408,24.256,0.98,1,-0.069,0.314,0.146,0.103,0.012,0,0,0.02,0,0,0,0,0,0,0.176,0.038,0.246,0.002,0,0,0.05,0.038
1409,24.273,0.98,1,-0.068,0.336,0.183,0.105,0.008,0,0,0.048,0,0,0,0,0,0,0.156,0.018,0.258,0.014,0,0,0.048,0.024
1410,24.29,0.98,1,-0.07,0.358,0.211,0.107,0.003,0,0,0.096,0,0,0,0.006,0,0,0.138,0.018,0.266,0.014,0,0,0,0.008
1411,24.308,0.98,1,-0.059,0.359,0.235,0.11,0,0,0,0.158,0,0,0,0.012,0,0,0.112,0.028,0.258,0.012,0,0,0,0
1412,24.325,0.98,1,-0.06,0.371,0.252,0.106,-0.003,0,0,0.224,0,0,0,0.016,0,0,0.1,0.028,0.244,0,0,0,0,0.012
1413,24.342,0.98,1,-0.054,0.385,0.265,0.103,-0.006,0,0,0.276,0,0,0,0.02,0,0,0.098,0.018,0.242,0,0,0,0,0.012
1414,24.359,0.98,1,-0.042,0.386,0.289,0.102,-0.013,0.01,0,0.338,0.006,0,0,0.014,0,0,0.142,0,0.254,0,0,0,0,0.012
1415,24.376,0.98,1,-0.033,0.401,0.313,0.101,-0.019,0.022,0,0.384,0.006,0,0.03,0.012,0,0,0.176,0,0.256,0,0,0,0,0
1416,24.394,0.98,1,-0.034,0.389,0.332,0.101,-0.024,0.046,0,0.426,0.018,0,0.048,0.002,0,0,0.214,0,0.26,0,0,0,0,0
1417,24.411,0.98,1,-0.04,0.394,0.333,0.1,-0.027,0.062,0,0.438,0.028,0,0.074,0.002,0,0,0.248,0,0.246,0,0,0,0,0
1418,24.428,0.98,1,-0.029,0.406,0.337,0.098,-0.03,0.076,0,0.456,0.036,0,0.078,0.002,0,0,0.294,0,0.242,0,0,0,0,0
1419,24.445,0.98,1,-0.02,0.417,0.343,0.096,-0.034,0.09,0.006,0.476,0.058,0,0.088,0.002,0,0,0.346,0,0.228,0,0,0,0,0
1420,24.463,0.98,1,-0.024,0.397,0.348,0.096,-0.033,0.092,0.006,0.51,0.048,0.002,0.088,0,0.006,0,0.39,0,0.222,0,0,0,0,0
1421,24.48,0.98,1,-0.029,0.395,0.374,0.1,-0.035,0.118,0.042,0.552,0.064,0.006,0.096,0,0.008,0,0.426,0,0.206,0,0.006,0,0,0
1422,24.497,0.98,1,-0.034,0.386,0.379,0.098,-0.033,0.13,0.074,0.596,0.046,0.01,0.096,0,0.02,0,0.46,0,0.192,0,0.03,0,0,0
1423,24.514,0.98,1,-0.04,0.386,0.377,0.097,-0.032,0.152,0.146,0.624,0.048,0.014,0.104,0,0.014,0,0.482,0,0.178,0,0.062,0,0,0
1424,24.532,0.98,1,-0.036,0.384,0.384,0.096,-0.032,0.154,0.186,0.646,0.024,0.022,0.072,0,0.014,0,0.494,0,0.176,0.008,0.1,0,0,0
1425,24.549,0.98,1,-0.036,0.39,0.392,0.094,-0.032,0.164,0.202,0.664,0.014,0.042,0.102,0,0.014,0,0.5,0,0.17,0.008,0.118,0,0,0
1426,24.566,0.98,1,-0.034,0.381,0.39,0.094,-0.031,0.186,0.208,0.68,0.004,0.06,0.1,0,0.03,0,0.514,0,0.172,0.02,0.136,0,0,0
1427,24.583,0.98,1,-0.034,0.402,0.394,0.092,-0.032,0.192,0.18,0.694,0.012,0.086,0.122,0,0.04,0,0.526,0,0.176,0.012,0.148,0,0,0
1428,24.6,0.98,1,-0.028,0.391,0.398,0.093,-0.034,0.18,0.202,0.71,0.008,0.09,0.076,0,0.04,0,0.538,0,0.178,0.012,0.168,0,0,0
1429,24.618,0.98,1,-0.026,0.391,0.397,0.093,-0.037,0.152,0.194,0.742,0.008,0.098,0.09,0,0.04,0,0.54,0.008,0.172,0,0.186,0,0,0
1430,24.635,0.98,1,-0.019,0.394,0.396,0.092,-0.039,0.122,0.206,0.756,0,0.094,0.098,0,0.042,0,0.526,0.008,0.162,0,0.194,0,0,0
1431,24.652,0.98,1,-0.029,0.39,0.385,0.091,-0.038,0.104,0.196,0.76,0,0.096,0.118,0,0.042,0,0.482,0.008,0.154,0,0.194,0,0,0
1432,24.669,0.98,1,-0.035,0.385,0.381,0.091,-0.039,0.074,0.188,0.748,0,0.088,0.076,0,0.038,0,0.454,0,0.15,0,0.182,0,0,0
1433,24.687,0.98,1,-0.036,0.382,0.374,0.092,-0.04,0.062,0.2,0.754,0,0.076,0.036,0,0.024,0,0.448,0,0.136,0,0.178,0,0,0
1434,24.704,0.98,1,-0.037,0.381,0.369,0.094,-0.042,0.054,0.212,0.754,0,0.062,0.006,0,0.014,0,0.45,0,0.13,0,0.178,0,0,0
1435,24.721,0.98,1,-0.039,0.37,0.363,0.093,-0.043,0.074,0.214,0.748,0,0.058,0.002,0,0,0,0.426,0,0.124,0,0.178,0,0,0
1436,24.738,0.98,1,-0.039,0.377,0.361,0.097,-0.045,0.084,0.206,0.714,0,0.046,0,0,0,0,0.386,0,0.122,0,0.17,0,0,0
1437,24.755,0.98,1,-0.036,0.37,0.355,0.098,-0.045,0.106,0.196,0.684,0,0.04,0,0,0,0,0.378,0,0.12,0,0.156,0,0,0
1438,24.773,0.98,1,-0.046,0.356,0.345,0.103,-0.045,0.106,0.206,0.664,0.018,0.02,0,0,0,0,0.388,0,0.13,0,0.14,0,0,0
1439,24.79,0.98,1,-0.057,0.341,0.339,0.105,-0.045,0.124,0.228,0.654,0.036,0.008,0,0,0,0,0.42,0,0.146,0,0.126,0,0,0
1440,24.807,0.98,1,-0.064,0.334,0.337,0.111,-0.046,0.13,0.256,0.638,0.052,0,0.006,0,0,0,0.446,0,0.156,0,0.116,0,0,0
1441,24.824,0.98,1,-0.073,0.333,0.335,0.115,-0.048,0.142,0.266,0.616,0.098,0,0.036,0,0,0,0.456,0,0.166,0.002,0.108,0,0,0
1442,24.842,0.98,1,-0.075,0.332,0.33,0.118,-0.048,0.134,0.26,0.596,0.142,0,0.05,0,0,0,0.46,0,0.176,0.002,0.108,0,0,0
1443,24.859,0.98,1,-0.067,0.322,0.324,0.119,-0.049,0.122,0.252,0.546,0.168,0,0.076,0,0,0,0.452,0,0.17,0.002,0.104,0,0,0
1444,24.876,0.98,1,-0.067,0.315,0.31,0.122,-0.051,0.102,0.218,0.498,0.15,0,0.048,0,0,0,0.456,0,0.174,0,0.096,0,0,0
1445,24.893,0.98,1,-0.056,0.307,0.298,0.123,-0.05,0.074,0.192,0.464,0.154,0,0.034,0,0,0,0.426,0,0.188,0,0.078,0,0,0
1446,24.911,0.98,1,-0.053,0.297,0.297,0.127,-0.052,0.07,0.172,0.446,0.162,0,0.018,0,0,0,0.39,0,0.21,0,0.056,0,0,0
1447,24.928,0.98,1,-0.056,0.301,0.295,0.126,-0.052,0.056,0.138,0.448,0.186,0,0.052,0,0,0,0.35,0,0.202,0,0.038,0,0,0
1448,24.945,0.98,1,-0.055,0.305,0.289,0.125,-0.053,0.052,0.084,0.436,0.182,0,0.078,0,0,0,0.334,0,0.186,0,0.022,0,0,0
1449,24.962,0.98,1,-0.054,0.306,0.293,0.127,-0.054,0.042,0.026,0.434,0.166,0,0.072,0,0,0,0.338,0,0.186,0,0.02,0,0,0
1450,24.979,0.98,1,-0.055,0.31,0.292,0.127,-0.056,0.06,0.036,0.418,0.134,0,0.036,0,0,0,0.354,0,0.2,0,0.016,0,0,0
1451,24.997,0.98,1,-0.053,0.313,0.297,0.128,-0.058,0.072,0.034,0.408,0.118,0,0.01,0,0,0,0.366,0,0.22,0,0.016,0,0,0
1452,25.014,0.98,1,-0.05,0.311,0.299,0.128,-0.06,0.076,0.036,0.404,0.116,0,0.002,0,0,0,0.354,0,0.23,0,0.01,0,0,0
1453,25.031,0.98,1,-0.055,0.31,0.303,0.127,-0.06,0.07,0.006,0.394,0.114,0,0.014,0,0,0,0.358,0,0.24,0,0.02,0,0,0
1454,25.048,0.98,1,-0.048,0.311,0.311,0.127,-0.06,0.088,0.052,0.412,0.102,0,0.014,0,0,0,0.346,0,0.244,0,0.024,0,0,0
1455,25.066,0.98,1,-0.046,0.319,0.318,0.127,-0.062,0.102,0.11,0.432,0.104,0,0.02,0,0,0,0.364,0,0.254,0,0.038,0,0,0
1456,25.083,0.98,1,-0.05,0.326,0.329,0.126,-0.063,0.118,0.144,0.472,0.114,0,0.008,0,0,0,0.372,0,0.254,0,0.054,0,0,0
1457,25.1,0.98,1,-0.04,0.343,0.338,0.125,-0.065,0.138,0.172,0.5,0.13,0,0.016,0,0,0,0.42,0,0.248,0,0.068,0,0,0
1458,25.117,0.98,1,-0.029,0.355,0.349,0.124,-0.067,0.14,0.146,0.54,0.138,0,0.03,0,0,0,0.442,0,0.232,0,0.068,0,0,0
1459,25.134,0.98,1,-0.027,0.362,0.351,0.124,-0.068,0.17,0.202,0.578,0.136,0,0.07,0,0,0,0.468,0,0.226,0,0.062,0,0,0
1460,25.152,0.98,1,-0.039,0.352,0.354,0.122,-0.067,0.166,0.21,0.594,0.114,0,0.104,0,0,0,0.47,0,0.216,0,0.062,0,0,0
1461,25.169,0.98,1,-0.047,0.348,0.352,0.12,-0.062,0.178,0.246,0.59,0.09,0.002,0.1,0,0,0,0.482,0,0.208,0,0.068,0,0,0
1462,25.186,0.98,1,-0.038,0.362,0.354,0.119,-0.063,0.166,0.206,0.578,0.058,0,0.076,0,0,0,0.468,0,0.198,0,0.07,0,0,0
1463,25.203,0.98,1,-0.036,0.363,0.351,0.118,-0.063,0.156,0.164,0.588,0.048,0.002,0.038,0,0,0,0.464,0,0.188,0,0.06,0,0,0
1464,25.221,0.98,1,-0.026,0.376,0.352,0.12,-0.065,0.156,0.126,0.58,0.04,0,0.016,0,0,0,0.448,0,0.182,0,0.054,0,0,0
1465,25.238,0.98,1,-0.034,0.372,0.348,0.119,-0.064,0.148,0.13,0.574,0.048,0,0.008,0,0,0,0.45,0,0.178,0,0.052,0,0,0
1466,25.255,0.98,1,-0.037,0.346,0.338,0.121,-0.064,0.152,0.152,0.56,0.06,0,0.008,0,0,0,0.442,0,0.19,0,0.05,0,0,0
1467,25.272,0.98,1,-0.029,0.357,0.339,0.12,-0.065,0.158,0.194,0.572,0.08,0,0.028,0,0.002,0,0.438,0,0.2,0,0.05,0,0,0
1468,25.29,0.98,1,-0.033,0.344,0.333,0.121,-0.065,0.14,0.188,0.556,0.102,0,0.036,0,0.002,0,0.408,0,0.218,0,0.042,0,0,0
1469,25.307,0.98,1,-0.03,0.347,0.325,0.123,-0.065,0.136,0.194,0.528,0.116,0,0.036,0,0.002,0,0.39,0,0.224,0,0.036,0,0,0
1470,25.324,0.98,1,-0.038,0.334,0.318,0.124,-0.066,0.122,0.158,0.486,0.122,0,0.022,0,0,0,0.396,0,0.24,0,0.024,0,0,0
1471,25.341,0.98,1,-0.033,0.333,0.313,0.125,-0.066,0.136,0.128,0.452,0.118,0,0.008,0,0,0,0.384,0,0.236,0,0.022,0,0,0
1472,25.358,0.98,1,-0.034,0.323,0.301,0.127,-0.065,0.106,0.06,0.418,0.116,0,0.008,0,0,0,0.35,0,0.242,0,0.012,0,0,0
1473,25.376,0.98,1,-0.043,0.293,0.289,0.127,-0.062,0.08,0.026,0.39,0.108,0,0.006,0,0,0,0.298,0,0.24,0,0.004,0,0,0
1474,25.393,0.98,1,-0.048,0.287,0.281,0.126,-0.059,0.048,0.006,0.376,0.112,0,0.014,0,0,0,0.262,0,0.242,0,0,0,0,0
1475,25.41,0.98,1,-0.048,0.278,0.269,0.122,-0.054,0.038,0.006,0.36,0.098,0,0.04,0,0,0,0.242,0,0.236,0,0,0,0,0
1476,25.427,0.98,1,-0.052,0.275,0.26,0.123,-0.052,0.02,0.004,0.344,0.098,0,0.036,0.004,0,0,0.21,0,0.23,0,0,0,0,0
1477,25.445,0.98,1,-0.051,0.281,0.252,0.124,-0.051,0.016,0.004,0.324,0.086,0,0.026,0.004,0,0,0.186,0,0.236,0,0,0,0,0
1478,25.462,0.98,1,-0.053,0.278,0.246,0.124,-0.048,0.018,0.004,0.306,0.098,0,0,0.006,0,0,0.182,0,0.238,0,0,0,0,0
1479,25.479,0.98,1,-0.056,0.285,0.241,0.125,-0.046,0.026,0,0.274,0.094,0,0,0.01,0,0,0.18,0,0.25,0,0,0,0,0
1480,25.496,0.98,1,-0.055,0.289,0.236,0.124,-0.045,0.034,0,0.252,0.076,0,0,0.02,0,0,0.178,0,0.236,0,0,0,0,0
1481,25.513,0.98,1,-0.054,0.27,0.244,0.129,-0.045,0.028,0,0.246,0.058,0,0,0.022,0,0,0.16,0.002,0.226,0,0,0,0,0
1482,25.531,0.93,1,-0.055,0.275,0.244,0.132,-0.043,0.018,0,0.24,0.036,0,0,0.014,0,0,0.168,0.002,0.19,0,0.006,0,0,0
1483,25.548,0.98,1,-0.06,0.266,0.222,0.122,-0.017,0.004,0,0.222,0.022,0,0,0.004,0,0,0.168,0.002,0.164,0.01,0.014,0,0,0
1484,25.565,0.98,1,-0.058,0.258,0.207,0.126,-0.021,0,0,0.204,0,0,0,0,0,0,0.196,0,0.134,0.014,0.028,0,0,0
1485,25.582,0.98,1,-0.058,0.259,0.199,0.126,-0.019,0,0,0.194,0,0,0,0,0,0,0.202,0,0.128,0.034,0.032,0,0,0
1486,25.6,0.98,1,-0.063,0.256,0.191,0.126,-0.018,0,0,0.178,0,0,0,0,0,0,0.216,0,0.116,0.048,0.028,0,0,0
1487,25.617,0.98,1,-0.066,0.257,0.188,0.128,-0.016,0,0,0.168,0,0,0,0,0,0,0.212,0,0.108,0.054,0.02,0,0,0
1488,25.634,0.98,1,-0.066,0.25,0.178,0.127,-0.012,0,0,0.168,0,0,0,0,0,0,0.192,0,0.096,0.054,0.024,0,0,0
1489,25.651,0.98,1,-0.062,0.242,0.173,0.127,-0.01,0,0,0.182,0,0,0,0,0,0,0.18,0,0.106,0.042,0.03,0,0,0
1490,25.669,0.98,1,-0.05,0.227,0.169,0.124,-0.009,0,0,0.19,0,0,0,0,0,0,0.162,0,0.118,0.038,0.03,0,0,0
1491,25.686,0.98,1,-0.054,0.228,0.166,0.126,-0.007,0,0,0.182,0,0,0,0,0,0,0.144,0,0.124,0.042,0.032,0,0.012,0
1492,25.703,0.98,1,-0.049,0.226,0.164,0.123,-0.005,0,0,0.176,0,0,0,0,0,0,0.152,0,0.116,0.042,0.036,0,0.012,0
1493,25.72,0.98,1,-0.049,0.222,0.164,0.124,-0.004,0,0,0.166,0,0,0,0,0,0,0.156,0,0.104,0.048,0.04,0,0.012,0
1494,25.737,0.98,1,-0.049,0.221,0.167,0.126,-0.003,0,0,0.17,0,0,0,0,0,0,0.196,0,0.104,0.026,0.042,0,0,0
1495,25.755,0.98,1,-0.048,0.223,0.171,0.125,-0.003,0,0,0.17,0,0,0,0,0,0,0.22,0,0.094,0.014,0.038,0,0,0
1496,25.772,0.98,1,-0.05,0.239,0.175,0.125,-0.003,0,0,0.182,0,0,0,0,0,0,0.242,0,0.096,0,0.03,0,0,0
1497,25.789,0.98,1,-0.041,0.259,0.185,0.126,-0.006,0,0,0.21,0,0,0.042,0,0,0,0.236,0,0.092,0,0.016,0,0,0.066
1498,25.806,0.98,1,0.009,0.338,0.191,0.126,-0.008,0,0,0.246,0,0,0.064,0.014,0,0,0.244,0,0.108,0,0.004,0,0,0.194
1499,25.824,0.98,1,-0.088,0.392,0.201,0.129,-0.01,0,0,0.254,0,0,0.074,0.02,0,0,0.256,0,0.112,0.016,0,0,0,0.35
1500,25.841,0.98,1,-0.064,0.454,0.204,0.126,-0.012,0.004,0,0.25,0,0,0.048,0.024,0,0,0.274,0,0.116,0.024,0,0,0,0.434
1501,25.858,0.98,1,-0.04,0.482,0.209,0.125,-0.014,0.004,0,0.228,0,0,0.036,0.032,0,0,0.27,0,0.122,0.024,0,0,0,0.47
1502,25.875,0.98,1,-0.036,0.492,0.205,0.121,-0.015,0.004,0,0.234,0,0,0.036,0.044,0,0,0.26,0,0.132,0.024,0,0,0,0.454
1503,25.892,0.98,1,-0.042,0.463,0.198,0.115,-0.015,0,0,0.258,0,0,0.046,0.05,0,0,0.246,0,0.144,0.032,0,0,0,0.438
1504,25.91,0.98,1,-0.064,0.453,0.202,0.114,-0.017,0,0,0.286,0,0,0.054,0.036,0,0,0.238,0,0.148,0.034,0,0,0,0.378
1505,25.927,0.98,1,-0.042,0.416,0.23,0.127,-0.022,0,0,0.308,0,0,0.074,0.03,0,0,0.236,0,0.154,0.02,0,0,0,0.318
1506,25.944,0.98,1,0.008,0.399,0.232,0.126,-0.024,0,0,0.31,0,0,0.068,0.044,0,0,0.242,0,0.172,0.004,0,0,0,0.24
1507,25.961,0.98,1,-0.009,0.389,0.237,0.125,-0.027,0,0,0.306,0,0,0.054,0.044,0,0,0.238,0,0.202,0,0,0,0,0.166
1508,25.979,0.98,1,-0.024,0.349,0.247,0.13,-0.033,0.002,0,0.292,0,0,0.028,0.046,0,0,0.224,0,0.208,0,0,0,0,0.092
1509,25.996,0.98,1,-0.036,0.326,0.254,0.131,-0.038,0.012,0,0.288,0,0,0.012,0.036,0,0,0.212,0,0.228,0,0,0,0,0.034
1510,26.013,0.98,1,-0.036,0.32,0.258,0.13,-0.041,0.014,0,0.284,0,0,0.006,0.04,0,0,0.176,0,0.232,0,0,0,0,0.004
1511,26.03,0.98,1,-0.033,0.322,0.252,0.128,-0.042,0.026,0,0.292,0,0,0.004,0.032,0,0,0.16,0,0.25,0,0,0,0,0
1512,26.048,0.98,1,-0.037,0.314,0.257,0.128,-0.044,0.03,0,0.278,0,0,0,0.026,0,0,0.148,0,0.238,0.006,0,0,0,0
1513,26.065,0.98,1,-0.051,0.313,0.256,0.128,-0.045,0.03,0,0.262,0,0,0.01,0.022,0,0,0.158,0,0.24,0.012,0,0,0,0
1514,26.082,0.98,1,-0.046,0.326,0.244,0.121,-0.044,0.022,0,0.25,0,0,0.01,0.02,0,0,0.158,0,0.246,0.012,0,0,0,0
1515,26.099,0.98,1,-0.041,0.328,0.247,0.121,-0.045,0.012,0,0.256,0,0,0.01,0.024,0,0,0.152,0,0.256,0.004,0,0,0,0
1516,26.116,0.98,1,-0.038,0.319,0.248,0.121,-0.047,0.028,0,0.262,0,0,0,0.028,0,0,0.178,0.002,0.262,0,0,0,0,0
1517,26.134,0.98,1,-0.037,0.313,0.248,0.12,-0.047,0.034,0,0.264,0,0,0.01,0.03,0,0,0.186,0.006,0.27,0,0,0,0,0
1518,26.151,0.98,1,-0.037,0.31,0.245,0.119,-0.047,0.038,0,0.268,0,0,0.01,0.022,0,0,0.2,0.006,0.278,0,0,0,0,0
1519,26.168,0.98,1,-0.039,0.304,0.244,0.12,-0.047,0.022,0,0.264,0,0,0.01,0.012,0,0,0.182,0.006,0.274,0,0,0,0,0
1520,26.185,0.98,1,-0.038,0.314,0.243,0.118,-0.046,0.01,0,0.266,0,0,0,0.014,0,0,0.184,0.004,0.272,0,0,0,0,0
1521,26.203,0.98,1,-0.034,0.303,0.244,0.12,-0.047,0.01,0,0.266,0,0,0,0.02,0,0,0.178,0.01,0.262,0,0,0,0,0
1522,26.22,0.98,1,-0.031,0.304,0.246,0.122,-0.046,0.01,0,0.272,0,0,0,0.024,0,0,0.176,0.016,0.264,0,0,0,0,0
1523,26.237,0.98,1,-0.041,0.307,0.239,0.121,-0.045,0.01,0,0.28,0,0,0,0.022,0,0,0.158,0.012,0.256,0,0,0,0,0
1524,26.254,0.98,1,-0.05,0.298,0.239,0.122,-0.044,0.008,0,0.272,0,0,0,0.018,0,0,0.152,0.008,0.268,0,0,0,0,0
1525,26.271,0.98,1,-0.046,0.298,0.241,0.121,-0.044,0.008,0,0.268,0,0,0,0.016,0,0,0.164,0,0.268,0.002,0,0,0,0
1526,26.289,0.98,1,-0.048,0.294,0.239,0.12,-0.043,0.008,0,0.268,0,0,0,0.016,0,0,0.19,0,0.272,0.002,0,0,0,0
1527,26.306,0.98,1,-0.05,0.292,0.238,0.122,-0.042,0,0,0.27,0,0,0,0.02,0,0,0.202,0,0.26,0.002,0,0,0,0
1528,26.323,0.98,1,-0.053,0.291,0.236,0.122,-0.041,0.002,0,0.274,0.012,0,0,0.016,0,0,0.2,0.002,0.258,0.002,0,0,0,0
1529,26.34,0.98,1,-0.048,0.29,0.235,0.124,-0.041,0.008,0,0.266,0.012,0,0,0.012,0,0,0.196,0.002,0.258,0.002,0,0,0,0
1530,26.358,0.98,1,-0.044,0.286,0.235,0.124,-0.041,0.02,0,0.262,0.012,0,0,0.01,0,0,0.196,0.008,0.264,0.002,0,0,0,0
