frame,timestamp,confidence,success,gaze_angle_x,gaze_angle_y,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r
1411,24.308,0.98,1,-0.032,0.222,0.18,0.116,0.009,0.01,0,0.09,0.114,0.102,0.272,0,0.11,0.084,0.264,0.032,0.076,0.17,0,0.306,0.278,0
1412,24.325,0.98,1,-0.025,0.217,0.168,0.112,0.009,0.008,0,0.1,0.084,0.102,0.25,0,0.11,0.078,0.288,0.058,0.058,0.174,0,0.284,0.28,0
1413,24.342,0.98,1,-0.037,0.205,0.154,0.113,0.009,0,0,0.114,0.064,0.1,0.242,0,0.11,0.07,0.29,0.052,0.05,0.19,0,0.274,0.272,0
1414,24.359,0.98,1,-0.035,0.201,0.145,0.112,0.008,0,0,0.108,0.036,0.098,0.212,0,0.12,0.072,0.304,0.06,0.048,0.206,0,0.244,0.264,0
1415,24.376,0.98,1,-0.042,0.202,0.133,0.112,0.01,0.002,0,0.108,0.016,0.1,0.21,0,0.124,0.072,0.294,0.074,0.04,0.22,0,0.232,0.234,0
1416,24.394,0.98,1,-0.048,0.198,0.121,0.115,0.013,0.008,0,0.102,0.01,0.094,0.192,0,0.122,0.072,0.284,0.108,0.022,0.222,0,0.19,0.198,0
1417,24.411,0.98,1,-0.05,0.184,0.109,0.118,0.016,0.008,0,0.104,0.01,0.09,0.206,0,0.108,0.066,0.268,0.15,0.028,0.222,0,0.166,0.172,0
1418,24.428,0.98,1,-0.046,0.198,0.106,0.112,0.038,0.004,0,0.1,0.01,0.088,0.208,0,0.114,0.06,0.272,0.166,0.032,0.208,0,0.118,0.146,0
1419,24.445,0.98,1,-0.045,0.197,0.103,0.119,0.028,0,0,0.09,0,0.078,0.218,0,0.096,0.054,0.274,0.18,0.042,0.188,0,0.088,0.14,0
1420,24.463,0.98,1,-0.052,0.202,0.105,0.115,0.043,0,0,0.076,0,0.082,0.206,0,0.106,0.06,0.278,0.188,0.04,0.158,0,0.044,0.106,0
1421,24.48,0.98,1,-0.049,0.204,0.102,0.12,0.032,0,0,0.072,0,0.076,0.23,0,0.084,0.06,0.262,0.204,0.04,0.132,0,0.026,0.092,0.002
1422,24.497,0.98,1,-0.05,0.234,0.145,0.14,0.055,0.004,0,0.068,0.006,0.064,0.212,0,0.068,0.052,0.244,0.196,0.034,0.088,0,0.008,0.08,0.012
1423,24.514,0.98,1,-0.052,0.225,0.139,0.137,0.064,0.01,0,0.078,0.006,0.038,0.2,0,0.054,0.034,0.21,0.178,0.014,0.046,0,0.01,0.064,0.012
1424,24.532,0.98,1,-0.052,0.224,0.137,0.14,0.07,0.022,0,0.078,0.006,0.016,0.152,0,0.036,0.018,0.186,0.158,0.014,0.01,0,0.002,0.06,0.01
1425,24.549,0.98,1,-0.052,0.189,0.135,0.137,0.073,0.02,0,0.066,0.028,0.004,0.178,0,0.032,0.006,0.168,0.154,0.02,0,0,0,0.048,0
1426,24.566,0.98,1,-0.055,0.188,0.133,0.142,0.075,0.014,0,0.056,0.062,0,0.188,0,0.01,0,0.15,0.148,0.04,0,0,0,0.042,0
1427,24.583,0.98,1,-0.056,0.184,0.126,0.141,0.079,0.002,0,0.04,0.096,0,0.182,0,0.016,0,0.142,0.14,0.04,0,0,0,0.044,0
1428,24.6,0.98,1,-0.052,0.178,0.122,0.142,0.08,0,0,0.038,0.098,0,0.152,0,0.022,0,0.13,0.144,0.034,0,0,0.03,0.07,0
1429,24.618,0.98,1,-0.056,0.168,0.126,0.146,0.079,0,0,0.032,0.074,0,0.136,0,0.038,0,0.132,0.136,0.018,0.008,0,0.098,0.156,0
1430,24.635,0.98,1,-0.059,0.178,0.136,0.148,0.076,0,0,0.054,0.042,0,0.174,0,0.054,0.004,0.14,0.13,0.008,0.034,0,0.194,0.226,0
1431,24.652,0.98,1,-0.06,0.187,0.146,0.148,0.075,0,0,0.06,0.016,0,0.188,0,0.06,0.014,0.16,0.134,0.014,0.07,0,0.246,0.266,0
1432,24.669,0.98,1,-0.058,0.18,0.139,0.146,0.078,0,0,0.064,0.012,0,0.176,0,0.054,0.014,0.18,0.134,0.032,0.104,0,0.244,0.242,0
1433,24.687,0.98,1,-0.064,0.173,0.132,0.143,0.081,0,0,0.048,0.028,0,0.148,0,0.032,0.008,0.172,0.146,0.054,0.116,0,0.176,0.208,0
1434,24.704,0.98,1,-0.068,0.17,0.13,0.141,0.084,0,0,0.038,0.048,0,0.166,0,0.018,0,0.14,0.178,0.076,0.12,0,0.096,0.14,0
1435,24.721,0.98,1,-0.061,0.152,0.099,0.125,0.08,0,0,0.034,0.066,0,0.222,0,0.004,0,0.1,0.214,0.1,0.106,0,0.03,0.086,0
1436,24.738,0.98,1,-0.061,0.148,0.091,0.126,0.08,0,0,0.026,0.056,0,0.212,0,0.002,0,0.084,0.236,0.14,0.1,0.02,0,0.038,0
1437,24.755,0.98,1,-0.068,0.163,0.122,0.135,0.094,0,0,0.032,0.05,0,0.228,0,0,0,0.088,0.234,0.162,0.1,0.02,0,0.046,0
1438,24.773,0.98,1,-0.065,0.15,0.106,0.123,0.089,0,0,0.032,0.06,0,0.174,0,0,0,0.106,0.196,0.15,0.102,0.02,0,0.03,0
1439,24.79,0.98,1,-0.07,0.158,0.101,0.137,0.065,0,0,0.048,0.058,0,0.174,0,0,0,0.12,0.164,0.11,0.082,0,0,0.046,0
1440,24.807,0.98,1,-0.075,0.175,0.135,0.153,0.086,0,0,0.05,0.058,0,0.124,0,0,0,0.104,0.144,0.078,0.048,0,0,0.066,0
1441,24.824,0.98,1,-0.078,0.185,0.148,0.148,0.098,0.014,0,0.044,0.072,0,0.108,0,0,0,0.068,0.16,0.068,0.026,0,0,0.116,0
1442,24.842,0.98,1,-0.078,0.197,0.149,0.147,0.102,0.02,0,0.026,0.096,0,0.078,0,0,0,0.026,0.16,0.066,0.022,0,0,0.15,0
1443,24.859,0.98,1,-0.078,0.192,0.149,0.144,0.104,0.02,0,0.02,0.106,0,0.06,0,0,0,0.006,0.14,0.072,0.018,0,0,0.164,0
1444,24.876,0.98,1,-0.08,0.191,0.15,0.141,0.107,0.01,0,0.016,0.098,0,0.078,0,0,0,0.018,0.134,0.08,0.022,0,0.002,0.178,0
1445,24.893,0.98,1,-0.079,0.193,0.148,0.143,0.107,0.012,0,0.026,0.096,0,0.1,0,0,0,0.042,0.144,0.11,0.018,0,0.006,0.188,0
1446,24.911,0.98,1,-0.084,0.19,0.147,0.142,0.108,0.02,0,0.034,0.1,0,0.128,0,0,0,0.064,0.156,0.112,0.022,0,0.026,0.202,0
1447,24.928,0.98,1,-0.08,0.182,0.144,0.143,0.11,0.016,0,0.052,0.09,0,0.13,0,0,0,0.068,0.16,0.102,0.01,0,0.084,0.224,0
1448,24.945,0.98,1,-0.081,0.184,0.143,0.144,0.108,0.008,0,0.058,0.074,0,0.144,0,0.006,0,0.102,0.144,0.078,0.02,0,0.168,0.256,0
1449,24.962,0.98,1,-0.081,0.184,0.148,0.148,0.103,0,0,0.068,0.064,0,0.126,0,0.022,0,0.134,0.116,0.052,0.054,0,0.29,0.294,0
1450,24.979,0.98,1,-0.087,0.185,0.156,0.151,0.1,0,0,0.056,0.074,0,0.116,0,0.048,0,0.184,0.082,0.036,0.112,0,0.382,0.32,0
1451,24.997,0.98,1,-0.087,0.188,0.154,0.15,0.096,0,0,0.04,0.094,0,0.118,0,0.046,0,0.206,0.052,0.022,0.154,0,0.458,0.348,0
1452,25.014,0.98,1,-0.089,0.188,0.156,0.148,0.097,0,0,0.024,0.1,0.002,0.148,0,0.04,0.002,0.224,0.026,0.018,0.176,0,0.494,0.366,0
1453,25.031,0.98,1,-0.084,0.188,0.156,0.147,0.097,0,0,0.024,0.086,0.012,0.174,0,0.04,0.014,0.232,0.01,0.012,0.16,0,0.518,0.39,0
1454,25.048,0.98,1,-0.077,0.19,0.159,0.147,0.097,0,0,0.022,0.08,0.02,0.198,0,0.066,0.022,0.236,0,0.002,0.16,0,0.528,0.4,0
1455,25.066,0.98,1,-0.082,0.189,0.162,0.145,0.1,0,0,0.016,0.082,0.018,0.198,0,0.074,0.02,0.234,0.002,0,0.146,0,0.512,0.408,0
1456,25.083,0.98,1,-0.08,0.189,0.157,0.141,0.104,0.002,0,0.012,0.074,0.008,0.198,0,0.064,0.012,0.216,0.006,0.01,0.154,0,0.472,0.394,0
1457,25.1,0.98,1,-0.078,0.187,0.154,0.134,0.107,0.006,0,0.01,0.076,0,0.206,0,0.058,0.006,0.194,0.022,0.018,0.164,0,0.412,0.38,0
1458,25.117,0.98,1,-0.087,0.193,0.157,0.131,0.108,0.018,0,0.006,0.076,0,0.214,0,0.062,0.014,0.188,0.042,0.036,0.16,0,0.362,0.362,0
1459,25.134,0.98,1,-0.086,0.19,0.164,0.131,0.109,0.036,0,0.008,0.1,0.01,0.214,0,0.068,0.01,0.208,0.066,0.04,0.136,0,0.316,0.332,0
1460,25.152,0.98,1,-0.088,0.193,0.16,0.132,0.073,0.058,0,0.016,0.104,0.014,0.16,0,0.068,0.014,0.23,0.09,0.058,0.088,0,0.262,0.296,0
1461,25.169,0.98,1,-0.097,0.208,0.182,0.145,0.093,0.068,0,0.032,0.106,0.02,0.116,0,0.076,0.01,0.246,0.128,0.05,0.064,0,0.22,0.276,0
1462,25.186,0.98,1,-0.1,0.205,0.179,0.143,0.098,0.078,0,0.024,0.102,0.014,0.09,0,0.1,0.022,0.248,0.148,0.048,0.052,0,0.204,0.27,0
1463,25.203,0.98,1,-0.101,0.198,0.182,0.14,0.097,0.076,0,0.034,0.106,0.02,0.094,0,0.126,0.024,0.256,0.152,0.046,0.07,0,0.22,0.288,0
1464,25.221,0.98,1,-0.089,0.193,0.183,0.137,0.098,0.086,0,0.034,0.136,0.024,0.098,0,0.14,0.028,0.264,0.124,0.058,0.088,0,0.232,0.302,0
1465,25.238,0.98,1,-0.091,0.191,0.186,0.133,0.096,0.086,0,0.052,0.148,0.03,0.086,0,0.138,0.028,0.26,0.11,0.074,0.114,0,0.256,0.332,0
1466,25.255,0.98,1,-0.091,0.186,0.19,0.133,0.093,0.084,0,0.052,0.146,0.032,0.07,0,0.136,0.032,0.258,0.092,0.078,0.134,0,0.278,0.328,0
1467,25.272,0.98,1,-0.088,0.186,0.193,0.133,0.09,0.068,0,0.05,0.144,0.036,0.084,0,0.138,0.034,0.254,0.1,0.084,0.146,0,0.284,0.308,0
1468,25.29,0.98,1,-0.086,0.181,0.186,0.128,0.09,0.06,0,0.032,0.136,0.044,0.092,0,0.144,0.038,0.274,0.104,0.08,0.154,0,0.288,0.278,0
1469,25.307,0.98,1,-0.087,0.174,0.182,0.125,0.059,0.068,0.008,0.028,0.14,0.048,0.116,0,0.138,0.036,0.27,0.106,0.08,0.16,0,0.264,0.254,0
1470,25.324,0.98,1,-0.084,0.187,0.193,0.139,0.076,0.078,0.008,0.014,0.124,0.044,0.104,0,0.134,0.036,0.27,0.088,0.072,0.152,0,0.252,0.238,0
1471,25.341,0.98,1,-0.082,0.168,0.16,0.11,0.08,0.078,0.008,0.02,0.126,0.046,0.078,0,0.14,0.038,0.26,0.082,0.064,0.146,0,0.224,0.212,0
1472,25.358,0.98,1,-0.078,0.171,0.166,0.12,0.058,0.068,0.016,0.012,0.134,0.054,0.044,0,0.146,0.046,0.28,0.08,0.078,0.124,0,0.21,0.18,0
1473,25.376,0.98,1,-0.072,0.172,0.165,0.121,0.048,0.06,0.016,0.012,0.152,0.056,0.024,0,0.158,0.048,0.284,0.084,0.082,0.114,0,0.196,0.164,0
1474,25.393,0.98,1,-0.073,0.162,0.155,0.114,0.064,0.068,0.016,0.008,0.148,0.062,0.042,0,0.16,0.046,0.278,0.086,0.09,0.114,0,0.192,0.156,0
1475,25.41,0.98,1,-0.062,0.182,0.167,0.121,0.046,0.064,0,0.006,0.144,0.06,0.052,0,0.176,0.046,0.266,0.084,0.082,0.116,0,0.194,0.194,0
1476,25.427,0.98,1,-0.079,0.165,0.155,0.116,0.06,0.074,0.01,0.026,0.128,0.066,0.07,0,0.17,0.044,0.266,0.084,0.08,0.118,0,0.218,0.214,0
1477,25.445,0.98,1,-0.057,0.182,0.164,0.122,0.04,0.072,0.01,0.042,0.132,0.062,0.1,0,0.142,0.04,0.264,0.074,0.09,0.122,0,0.224,0.236,0
1478,25.462,0.98,1,-0.078,0.175,0.174,0.134,0.063,0.068,0.01,0.046,0.144,0.046,0.106,0,0.12,0.036,0.262,0.072,0.092,0.134,0,0.228,0.25,0
1479,25.479,0.98,1,-0.076,0.158,0.144,0.112,0.064,0.064,0,0.04,0.15,0.04,0.102,0,0.114,0.034,0.254,0.074,0.086,0.148,0,0.23,0.258,0
1480,25.496,0.98,1,-0.061,0.173,0.154,0.12,0.039,0.054,0,0.04,0.164,0.03,0.1,0,0.106,0.03,0.244,0.078,0.072,0.156,0,0.234,0.26,0
1481,25.513,0.98,1,-0.077,0.172,0.164,0.136,0.059,0.054,0,0.046,0.162,0.034,0.092,0,0.092,0.026,0.23,0.066,0.07,0.156,0,0.24,0.25,0
1482,25.531,0.98,1,-0.076,0.17,0.159,0.13,0.067,0.046,0,0.048,0.164,0.024,0.1,0,0.086,0.022,0.236,0.058,0.08,0.162,0,0.232,0.248,0
1483,25.548,0.98,1,-0.069,0.158,0.13,0.111,0.059,0.044,0,0.044,0.146,0.022,0.076,0,0.094,0.022,0.264,0.06,0.096,0.15,0,0.258,0.248,0
1484,25.565,0.98,1,-0.059,0.167,0.132,0.119,0.033,0.036,0,0.064,0.134,0.024,0.1,0,0.088,0.018,0.274,0.066,0.092,0.158,0,0.272,0.248,0
1485,25.582,0.98,1,-0.066,0.168,0.143,0.134,0.056,0.02,0,0.076,0.136,0.026,0.084,0,0.078,0.022,0.27,0.064,0.092,0.164,0,0.278,0.25,0
1486,25.6,0.98,1,-0.066,0.168,0.137,0.128,0.063,0.01,0,0.072,0.16,0.026,0.112,0,0.07,0.02,0.238,0.066,0.084,0.178,0,0.264,0.258,0
1487,25.617,0.98,1,-0.068,0.166,0.128,0.127,0.068,0.006,0,0.05,0.188,0.024,0.122,0,0.072,0.02,0.234,0.062,0.088,0.19,0,0.246,0.25,0
1488,25.634,0.98,1,-0.07,0.162,0.12,0.126,0.074,0.016,0,0.028,0.184,0.024,0.124,0,0.066,0.014,0.222,0.076,0.09,0.222,0,0.22,0.214,0
1489,25.651,0.98,1,-0.067,0.15,0.11,0.129,0.077,0.018,0,0.014,0.162,0.028,0.098,0,0.054,0.012,0.232,0.1,0.094,0.23,0,0.164,0.18,0
1490,25.669,0.98,1,-0.069,0.15,0.105,0.129,0.08,0.03,0,0.01,0.136,0.028,0.07,0,0.048,0.018,0.238,0.124,0.078,0.212,0,0.11,0.142,0
1491,25.686,0.98,1,-0.073,0.147,0.101,0.13,0.082,0.032,0,0.008,0.152,0.02,0.09,0,0.042,0.018,0.256,0.146,0.062,0.16,0,0.066,0.116,0
1492,25.703,0.98,1,-0.07,0.143,0.098,0.133,0.084,0.048,0,0.01,0.178,0.012,0.078,0,0.046,0.014,0.25,0.16,0.058,0.128,0,0.048,0.078,0
1493,25.72,0.98,1,-0.071,0.144,0.1,0.141,0.085,0.064,0,0.012,0.196,0,0.058,0,0.034,0.006,0.234,0.176,0.072,0.112,0,0.066,0.062,0
1494,25.737,0.98,1,-0.072,0.147,0.101,0.143,0.087,0.076,0,0.014,0.216,0.002,0.04,0,0.032,0,0.208,0.17,0.078,0.096,0,0.076,0.066,0
1495,25.755,0.98,1,-0.07,0.149,0.102,0.145,0.088,0.086,0,0.022,0.228,0.002,0.052,0,0.04,0.002,0.188,0.142,0.068,0.09,0,0.096,0.082,0
1496,25.772,0.98,1,-0.068,0.153,0.105,0.149,0.086,0.082,0,0.014,0.236,0.002,0.072,0,0.046,0.002,0.176,0.132,0.048,0.08,0,0.1,0.076,0
1497,25.789,0.98,1,-0.066,0.15,0.109,0.151,0.086,0.092,0,0.01,0.238,0,0.09,0,0.044,0.002,0.184,0.124,0.028,0.084,0,0.112,0.066,0
1498,25.806,0.98,1,-0.071,0.146,0.107,0.15,0.086,0.106,0,0.002,0.23,0,0.07,0,0.04,0.002,0.192,0.126,0.018,0.076,0,0.122,0.06,0
1499,25.824,0.98,1,-0.073,0.146,0.106,0.151,0.086,0.114,0.024,0.008,0.228,0,0.074,0,0.048,0.002,0.202,0.136,0.014,0.064,0,0.142,0.066,0
1500,25.841,0.98,1,-0.071,0.136,0.103,0.158,0.088,0.126,0.042,0.008,0.212,0,0.064,0,0.058,0,0.206,0.14,0.022,0.046,0,0.174,0.064,0
1501,25.858,0.98,1,-0.07,0.135,0.097,0.157,0.089,0.114,0.046,0.018,0.206,0,0.066,0,0.06,0,0.214,0.148,0.014,0.048,0,0.194,0.052,0
1502,25.875,0.98,1,-0.067,0.134,0.096,0.153,0.089,0.118,0.044,0.014,0.21,0,0.056,0,0.056,0,0.214,0.144,0.014,0.06,0,0.198,0.052,0
1503,25.892,0.98,1,-0.068,0.131,0.096,0.153,0.09,0.114,0.026,0.032,0.222,0,0.062,0,0.054,0,0.216,0.142,0.01,0.062,0,0.206,0.082,0
1504,25.91,0.98,1,-0.07,0.132,0.098,0.152,0.089,0.112,0.022,0.024,0.232,0,0.098,0,0.05,0,0.21,0.134,0.01,0.074,0,0.234,0.136,0
1505,25.927,0.98,1,-0.072,0.138,0.103,0.154,0.086,0.102,0,0.024,0.222,0,0.132,0,0.066,0,0.2,0.134,0.016,0.09,0,0.286,0.192,0
1506,25.944,0.98,1,-0.078,0.141,0.108,0.158,0.084,0.092,0,0.014,0.198,0,0.138,0,0.084,0,0.212,0.138,0.02,0.116,0,0.334,0.238,0
1507,25.961,0.98,1,-0.074,0.143,0.112,0.157,0.083,0.088,0,0.018,0.174,0.004,0.13,0,0.104,0.006,0.212,0.156,0.022,0.13,0,0.356,0.256,0
1508,25.979,0.98,1,-0.073,0.145,0.114,0.156,0.084,0.08,0,0.014,0.182,0.004,0.108,0,0.094,0.012,0.226,0.17,0.02,0.132,0,0.34,0.248,0
1509,25.996,0.98,1,-0.074,0.141,0.113,0.156,0.084,0.072,0,0.006,0.21,0.004,0.116,0,0.066,0.018,0.204,0.176,0.02,0.13,0,0.292,0.216,0
1510,26.013,0.98,1,-0.076,0.145,0.112,0.156,0.086,0.066,0,0,0.218,0,0.136,0,0.032,0.014,0.196,0.168,0.032,0.116,0,0.222,0.176,0
1511,26.03,0.98,1,-0.077,0.14,0.112,0.155,0.087,0.066,0,0,0.22,0,0.174,0,0.012,0.012,0.172,0.162,0.06,0.12,0,0.15,0.156,0
1512,26.048,0.98,1,-0.077,0.142,0.113,0.152,0.088,0.07,0,0,0.204,0,0.154,0,0,0.01,0.16,0.17,0.086,0.136,0,0.092,0.15,0
1513,26.065,0.98,1,-0.076,0.147,0.116,0.148,0.088,0.078,0,0,0.204,0,0.142,0,0,0.008,0.136,0.182,0.12,0.134,0.002,0.046,0.148,0
1514,26.082,0.98,1,-0.079,0.146,0.113,0.147,0.089,0.08,0,0,0.206,0,0.118,0,0,0.004,0.138,0.174,0.138,0.13,0.012,0.016,0.128,0
1515,26.099,0.98,1,-0.073,0.145,0.109,0.142,0.092,0.076,0,0,0.208,0,0.14,0,0,0,0.124,0.176,0.14,0.108,0.022,0.004,0.102,0
1516,26.116,0.98,1,-0.068,0.144,0.108,0.138,0.093,0.074,0,0,0.204,0,0.122,0,0,0,0.122,0.178,0.122,0.112,0.028,0,0.084,0
1517,26.134,0.98,1,-0.07,0.142,0.108,0.136,0.095,0.068,0,0.002,0.186,0,0.108,0,0,0,0.104,0.192,0.094,0.098,0.018,0,0.072,0
1518,26.151,0.98,1,-0.067,0.138,0.107,0.133,0.097,0.07,0,0.004,0.184,0,0.094,0,0,0,0.1,0.192,0.092,0.09,0.008,0,0.076,0
1519,26.168,0.98,1,-0.068,0.137,0.106,0.13,0.1,0.058,0,0.006,0.176,0,0.08,0,0,0,0.078,0.196,0.076,0.082,0,0,0.066,0
1520,26.185,0.98,1,-0.06,0.148,0.111,0.128,0.102,0.062,0,0.02,0.152,0,0.086,0,0,0,0.066,0.182,0.072,0.072,0,0,0.072,0
1521,26.203,0.98,1,-0.048,0.187,0.127,0.131,0.102,0.054,0,0.032,0.106,0,0.1,0,0,0,0.068,0.176,0.054,0.072,0,0,0.08,0
1522,26.22,0.98,1,-0.038,0.186,0.121,0.117,0.094,0.062,0,0.06,0.096,0,0.14,0,0,0,0.076,0.148,0.062,0.072,0,0,0.11,0.01
1523,26.237,0.98,1,-0.035,0.201,0.145,0.129,0.101,0.052,0,0.062,0.084,0,0.16,0,0.002,0,0.082,0.146,0.054,0.088,0,0,0.124,0.01
1524,26.254,0.98,1,-0.047,0.201,0.14,0.114,0.096,0.044,0,0.08,0.092,0,0.158,0,0.026,0,0.102,0.13,0.054,0.106,0,0.01,0.122,0.01
1525,26.271,0.98,1,-0.051,0.211,0.15,0.119,0.077,0.044,0,0.078,0.064,0,0.158,0,0.044,0,0.124,0.136,0.058,0.108,0,0.01,0.124,0
1526,26.289,0.98,1,-0.047,0.208,0.152,0.113,0.09,0.068,0,0.096,0.068,0,0.166,0,0.074,0,0.158,0.118,0.064,0.102,0,0.02,0.124,0
1527,26.306,0.98,1,-0.052,0.213,0.169,0.118,0.075,0.08,0,0.094,0.082,0,0.172,0,0.082,0,0.136,0.102,0.074,0.08,0,0.034,0.152,0
1528,26.323,0.98,1,-0.048,0.217,0.171,0.11,0.09,0.094,0,0.096,0.116,0,0.184,0,0.092,0,0.146,0.094,0.078,0.076,0,0.058,0.15,0
1529,26.34,0.98,1,-0.056,0.232,0.186,0.117,0.077,0.09,0,0.094,0.122,0.008,0.168,0,0.09,0,0.132,0.104,0.086,0.08,0,0.072,0.146,0
1530,26.358,0.98,1,-0.058,0.237,0.193,0.115,0.073,0.1,0,0.098,0.11,0.012,0.146,0,0.086,0,0.16,0.108,0.098,0.082,0,0.082,0.144,0
1531,26.375,0.98,1,-0.055,0.239,0.198,0.111,0.072,0.092,0,0.1,0.098,0.016,0.12,0,0.084,0,0.18,0.098,0.096,0.078,0,0.096,0.152,0
1532,26.392,0.98,1,-0.064,0.233,0.198,0.109,0.072,0.094,0,0.1,0.11,0.02,0.122,0,0.084,0,0.204,0.096,0.096,0.064,0,0.112,0.174,0
1533,26.409,0.98,1,-0.063,0.235,0.199,0.111,0.07,0.088,0,0.108,0.118,0.034,0.168,0,0.092,0,0.226,0.09,0.094,0.072,0,0.128,0.182,0
1534,26.427,0.98,1,-0.068,0.241,0.202,0.111,0.069,0.088,0,0.122,0.112,0.052,0.202,0,0.1,0,0.232,0.088,0.1,0.082,0,0.154,0.194,0
1535,26.444,0.98,1,-0.056,0.236,0.204,0.106,0.068,0.076,0,0.124,0.1,0.062,0.238,0,0.106,0,0.23,0.068,0.106,0.092,0,0.176,0.208,0
1536,26.461,0.98,1,-0.046,0.238,0.21,0.105,0.067,0.064,0,0.134,0.088,0.064,0.25,0,0.108,0.004,0.216,0.06,0.1,0.092,0,0.22,0.206,0
1537,26.478,0.98,1,-0.041,0.244,0.213,0.103,0.064,0.058,0,0.136,0.078,0.064,0.276,0,0.12,0.018,0.214,0.05,0.094,0.114,0,0.252,0.22,0
1538,26.495,0.98,1,-0.038,0.246,0.216,0.101,0.062,0.034,0,0.142,0.078,0.066,0.284,0,0.142,0.04,0.216,0.036,0.082,0.152,0,0.306,0.238,0
1539,26.513,0.98,1,-0.037,0.243,0.217,0.099,0.06,0.02,0,0.134,0.088,0.062,0.272,0,0.156,0.056,0.23,0.03,0.052,0.184,0,0.33,0.26,0
1540,26.53,0.98,1,-0.039,0.234,0.206,0.092,0.062,0,0,0.13,0.094,0.064,0.246,0,0.16,0.068,0.236,0.018,0.034,0.206,0,0.324,0.25,0
1541,26.547,0.98,1,-0.038,0.238,0.204,0.085,0.062,0,0,0.112,0.082,0.054,0.224,0,0.142,0.072,0.242,0.01,0.03,0.182,0,0.262,0.22,0
1542,26.564,0.98,1,-0.045,0.234,0.192,0.078,0.063,0,0,0.106,0.076,0.056,0.248,0,0.12,0.08,0.244,0.02,0.066,0.164,0,0.144,0.172,0
1543,26.582,0.98,1,-0.04,0.23,0.179,0.068,0.066,0,0,0.106,0.052,0.054,0.26,0,0.108,0.078,0.244,0.04,0.068,0.134,0,0.052,0.118,0
1544,26.599,0.98,1,-0.044,0.23,0.178,0.062,0.067,0,0,0.114,0.05,0.06,0.25,0,0.114,0.084,0.242,0.076,0.076,0.13,0,0,0.072,0
1545,26.616,0.98,1,-0.04,0.231,0.175,0.049,0.071,0,0,0.12,0.06,0.06,0.212,0,0.124,0.084,0.248,0.086,0.056,0.118,0,0,0.08,0
1546,26.633,0.98,1,-0.041,0.232,0.179,0.039,0.077,0,0,0.116,0.082,0.052,0.202,0,0.132,0.082,0.246,0.102,0.05,0.088,0,0,0.106,0
1547,26.65,0.98,1,-0.035,0.231,0.179,0.026,0.084,0.002,0,0.124,0.088,0.034,0.206,0,0.132,0.068,0.248,0.1,0.054,0.062,0,0.008,0.166,0
1548,26.668,0.98,1,-0.032,0.227,0.189,0.013,0.093,0.016,0,0.124,0.09,0.016,0.154,0,0.154,0.064,0.248,0.1,0.07,0.048,0,0.018,0.19,0
1549,26.685,0.98,1,-0.036,0.229,0.192,-0.004,0.105,0.034,0,0.13,0.116,0.006,0.088,0,0.186,0.064,0.264,0.098,0.094,0.044,0,0.028,0.222,0
1550,26.702,0.98,1,-0.039,0.225,0.194,-0.018,0.112,0.062,0,0.124,0.12,0.004,0.044,0,0.226,0.074,0.26,0.098,0.098,0.052,0,0.028,0.202,0
1551,26.719,0.98,1,-0.044,0.218,0.189,-0.034,0.121,0.084,0,0.114,0.102,0.002,0.048,0,0.246,0.078,0.272,0.102,0.106,0.032,0,0.016,0.188,0
1552,26.737,0.98,1,-0.041,0.21,0.181,-0.051,0.132,0.114,0.022,0.096,0.068,0,0.062,0,0.256,0.074,0.272,0.108,0.112,0.024,0,0.008,0.146,0
1553,26.754,0.98,1,-0.045,0.196,0.171,-0.066,0.143,0.146,0.066,0.096,0.068,0,0.066,0,0.266,0.068,0.294,0.106,0.126,0,0,0.008,0.132,0
1554,26.771,0.98,1,-0.051,0.191,0.168,-0.079,0.151,0.188,0.108,0.108,0.112,0,0.078,0,0.27,0.066,0.296,0.112,0.144,0,0,0.024,0.11,0
1555,26.788,0.98,1,-0.047,0.18,0.163,-0.094,0.161,0.212,0.152,0.134,0.13,0,0.088,0,0.266,0.08,0.326,0.108,0.178,0,0,0.028,0.106,0
1556,26.806,0.98,1,-0.038,0.165,0.163,-0.106,0.169,0.218,0.164,0.156,0.14,0,0.098,0,0.266,0.088,0.336,0.104,0.198,0,0,0.044,0.112,0
1557,26.823,0.98,1,-0.037,0.166,0.158,-0.113,0.175,0.198,0.184,0.178,0.124,0,0.088,0,0.264,0.09,0.344,0.09,0.204,0,0,0.084,0.14,0
1558,26.84,0.98,1,-0.038,0.171,0.165,-0.113,0.175,0.174,0.162,0.176,0.126,0,0.086,0,0.278,0.088,0.328,0.068,0.174,0,0,0.152,0.186,0
1559,26.857,0.98,1,-0.041,0.175,0.177,-0.113,0.177,0.156,0.136,0.172,0.132,0,0.072,0,0.302,0.098,0.302,0.038,0.152,0,0,0.236,0.236,0
1560,26.874,0.98,1,-0.041,0.182,0.186,-0.113,0.18,0.154,0.102,0.16,0.144,0.004,0.08,0,0.336,0.114,0.276,0.012,0.116,0,0,0.302,0.272,0
